CVE ID,Description,Published Date,Last Modified Date
CVE-1999-1484,Buffer overflow in MSN Setup BBS 4.71.0.10 ActiveX control (setupbbs.ocx) allows a remote attacker to execute arbitrary commands via the methods (1) vAddNewsServer or (2) bIsNewsServerConfigured.,1999-09-24T04:00:00.000,2017-12-19T02:29:08.753
CVE-1999-1578,"Buffer overflow in Registration Wizard ActiveX control (regwizc.dll, InvokeRegWizard) 3.0.0.0 for Internet Explorer 4.01 and 5 allows remote attackers to execute arbitrary commands.",1999-09-24T04:00:00.000,2021-07-22T14:02:03.270
CVE-1999-0788,Arkiea nlservd allows remote attackers to conduct a denial of service.,1999-09-26T04:00:00.000,2016-10-18T01:59:42.053
CVE-1999-0940,Buffer overflow in mutt mail client allows remote attackers to execute commands via malformed MIME messages.,1999-09-27T04:00:00.000,2022-08-17T10:15:15.660
CVE-1999-1576,"Buffer overflow in Adobe Acrobat ActiveX control (pdf.ocx, PDF.PdfCtrl.1) 1.3.188 for Acrobat Reader 4.0 allows remote attackers to execute arbitrary code via the pdf.setview method.",1999-09-27T04:00:00.000,2017-07-11T01:29:01.587
CVE-1999-0789,Buffer overflow in AIX ftpd in the libc library.,1999-09-28T04:00:00.000,2008-09-09T12:35:38.993
CVE-1999-1352,"mknod in Linux 2.2 follows symbolic links, which could allow local users to overwrite files or gain privileges.",1999-09-28T04:00:00.000,2016-10-18T02:03:24.073
CVE-1999-1350,"ARCAD Systemhaus 0.078-5 installs critical programs and files with world-writeable permissions, which could allow local users to gain privileges by replacing a program with a Trojan horse.",1999-09-29T04:00:00.000,2016-10-18T02:03:21.527
CVE-1999-0931,Buffer overflow in Mediahouse Statistics Server allows remote attackers to execute commands.,1999-09-30T04:00:00.000,2008-09-09T12:36:13.070
CVE-1999-0932,"Mediahouse Statistics Server allows remote attackers to read the administrator password, which is stored in cleartext in the ss.cfg file.",1999-09-30T04:00:00.000,2008-09-09T12:36:13.133
CVE-1999-1469,"Buffer overflow in w3-auth CGI program in miniSQL package allows remote attackers to execute arbitrary commands via an HTTP request with (1) a long URL, or (2) a long User-Agent MIME header.",1999-09-30T04:00:00.000,2016-10-18T02:04:50.947
CVE-1999-1583,Buffer overflow in nslookup for AIX 4.3 allows local users to execute arbitrary code via a long hostname command line argument.,1999-09-30T04:00:00.000,2017-07-11T01:29:01.913
CVE-1999-0794,Microsoft Excel does not warn a user when a macro is present in a Symbolic Link (SYLK) format file.,1999-10-01T04:00:00.000,2023-11-07T01:55:02.583
CVE-1999-0877,Internet Explorer 5 allows remote attackers to read files via an ExecCommand method called on an IFRAME.,1999-10-01T04:00:00.000,2023-11-07T01:55:04.180
CVE-1999-0879,Buffer overflow in WU-FTPD and related FTP servers allows remote attackers to gain root privileges via macro variables in a message file.,1999-10-01T04:00:00.000,2022-08-17T08:15:16.370
CVE-1999-0880,"Denial of service in WU-FTPD via the SITE NEWER command, which does not free memory properly.",1999-10-01T04:00:00.000,2022-08-17T08:15:16.420
CVE-1999-0933,TeamTrack web server allows remote attackers to read arbitrary files via a .. (dot dot) attack.,1999-10-01T04:00:00.000,2008-09-09T12:36:13.197
CVE-1999-1236,"Internet Anywhere Mail Server 2.3.1 stores passwords in plaintext in the msgboxes.dbf file, which could allow local users to gain privileges by extracting the passwords from msgboxes.dbf.",1999-10-01T04:00:00.000,2017-12-19T02:29:04.677
CVE-1999-1500,"Internet Anywhere POP3 Mail Server 2.3.1 allows remote attackers to cause a denial of service (crash) via (1) LIST, (2) TOP, or (3) UIDL commands using letters as arguments.",1999-10-01T04:00:00.000,2016-10-18T02:05:00.043
CVE-2000-0016,Buffer overflow in Internet Anywhere POP3 Mail Server allows remote attackers to cause a denial of service or execute commands via a long username.,1999-10-01T04:00:00.000,2008-09-10T19:02:19.147
CVE-2000-0047,Buffer overflow in Yahoo Pager/Messenger client allows remote attackers to cause a denial of service via a long URL within a message.,1999-10-01T04:00:00.000,2022-08-17T10:15:19.427
CVE-1999-0942,UnixWare dos7utils allows a local user to gain root privileges by using the STATICMERGE environmental variable to find a script which it executes.,1999-10-04T04:00:00.000,2022-08-17T10:15:15.713
CVE-1999-1454,"Macromedia ""The Matrix"" screen saver on Windows 95 with the ""Password protected"" option enabled allows attackers with physical access to the machine to bypass the password prompt by pressing the ESC (Escape) key.",1999-10-04T04:00:00.000,2016-10-18T02:04:47.180
CVE-1999-1523,"Buffer overflow in Sambar Web Server 4.2.1 allows remote attackers to cause a denial of service, and possibly execute arbitrary commands, via a long HTTP GET request.",1999-10-04T04:00:00.000,2017-12-19T02:29:09.627
CVE-1999-1540,shell-lock in Cactus Software Shell Lock uses weak encryption (trivial encoding) which allows attackers to easily decrypt and obtain the source code.,1999-10-04T04:00:00.000,2017-12-19T02:29:10.067
CVE-1999-1541,"shell-lock in Cactus Software Shell Lock allows local users to read or modify decoded shell files before they are executed, via a symlink attack on a temporary file.",1999-10-04T04:00:00.000,2017-12-19T02:29:10.127
CVE-1999-1542,"RPMMail before 1.4 allows remote attackers to execute commands via an e-mail message with shell metacharacters in the ""MAIL FROM"" command.",1999-10-04T04:00:00.000,2017-10-10T01:29:06.827
CVE-1999-1344,Auto_FTP.pl script in Auto_FTP 0.2 stores usernames and passwords in plaintext in the auto_ftp.conf configuration file.,1999-10-05T04:00:00.000,2016-10-18T02:03:14.290
CVE-1999-1345,"Auto_FTP.pl script in Auto_FTP 0.2 uses the /tmp/ftp_tmp as a shared directory with insecure permissions, which allows local users to (1) send arbitrary files to the remote server by placing them in the directory, and (2) view files that are being transferred.",1999-10-05T04:00:00.000,2016-10-18T02:03:15.637
CVE-1999-1357,"Netscape Communicator 4.04 through 4.7 (and possibly other versions) in various UNIX operating systems converts the 0x8b character to a ""<"" sign, and the 0x9b character to a "">"" sign, which could allow remote attackers to attack other clients via cross-site scripting (CSS) in CGI programs that do not filter these characters.",1999-10-05T04:00:00.000,2016-10-18T02:03:30.560
CVE-1999-0791,"Hybrid Network cable modems do not include an authentication mechanism for administration, allowing remote attackers to compromise the system through the HSMP protocol.",1999-10-06T04:00:00.000,2008-09-09T12:35:39.290
CVE-1999-1349,"NFS daemon (nfsd.exe) for Omni-NFS/X 6.1 allows remote attackers to cause a denial of service (resource exhaustion) via certain packets, possibly with the Urgent (URG) flag set, to port 111.",1999-10-06T04:00:00.000,2016-10-18T02:03:20.400
CVE-1999-1346,"PAM configuration file for rlogin in Red Hat Linux 6.1 and earlier includes a less restrictive rule before a more restrictive one, which allows users to access the host via rlogin even if rlogin has been explicitly disabled using the /etc/nologin file.",1999-10-07T04:00:00.000,2016-10-18T02:03:16.947
CVE-1999-1347,"Xsession in Red Hat Linux 6.1 and earlier can allow local users with restricted accounts to bypass execution of the .xsession file by starting kde, gnome or anotherlevel from kdm.",1999-10-07T04:00:00.000,2016-10-18T02:03:18.040
CVE-1999-1522,"Vulnerability in htmlparse.pike in Roxen Web Server 1.3.11 and earlier, possibly related to recursive parsing and referer tags in RXML.",1999-10-07T04:00:00.000,2016-10-18T02:05:22.953
CVE-1999-1082,"Directory traversal vulnerability in Jana proxy web server 1.40 allows remote attackers to ready arbitrary files via a ""......"" (modified dot dot) attack.",1999-10-08T04:00:00.000,2016-10-18T02:01:07.207
CVE-1999-1083,Directory traversal vulnerability in Jana proxy web server 1.45 allows remote attackers to ready arbitrary files via a .. (dot dot) attack.,1999-10-08T04:00:00.000,2016-10-18T02:01:08.333
CVE-2000-0369,"The IDENT server in Caldera Linux 2.3 creates multiple threads for each IDENT request, which allows remote attackers to cause a denial of service.",1999-10-08T04:00:00.000,2008-09-10T19:04:13.930
CVE-1999-0893,userOsa in SCO OpenServer allows local users to corrupt files via a symlink attack.,1999-10-11T04:00:00.000,2022-08-17T10:15:15.020
CVE-1999-1343,HTTP server for Xerox DocuColor 4 LP allows remote attackers to cause a denial of service (hang) via a long URL that contains a large number of . characters.,1999-10-13T04:00:00.000,2016-10-18T02:03:12.790
CVE-2000-0356,Pluggable Authentication Modules (PAM) in Red Hat Linux 6.1 does not properly lock access to disabled NIS accounts.,1999-10-13T04:00:00.000,2008-09-10T19:04:13.023
CVE-1999-0943,Buffer overflow in OpenLink 3.2 allows remote attackers to gain privileges via a long GET request to the web configurator.,1999-10-15T04:00:00.000,2008-09-09T12:36:13.883
CVE-1999-1342,ICQ ActiveList Server allows remote attackers to cause a denial of service (crash) via malformed packets to the server's UDP port.,1999-10-17T04:00:00.000,2016-10-18T02:03:11.603
CVE-1999-1047,"When BSDI patches for Gauntlet 5.0 BSDI are installed in a particular order, Gauntlet allows remote attackers to bypass firewall access restrictions, and does not log the activities.",1999-10-18T04:00:00.000,2016-10-18T02:00:39.517
CVE-1999-0895,Firewall-1 does not properly restrict access to LDAP attributes.,1999-10-20T04:00:00.000,2023-11-07T01:55:04.473
CVE-1999-0766,The Microsoft Java Virtual Machine allows a malicious Java applet to execute arbitrary commands outside of the sandbox environment.,1999-10-21T04:00:00.000,2023-11-07T01:55:02.260
CVE-1999-0905,Denial of service in Axent Raptor firewall via malformed zero-length IP options.,1999-10-21T04:00:00.000,2008-09-09T12:36:09.163
CVE-2000-0327,"Microsoft Virtual Machine (VM) allows remote attackers to escape the Java sandbox and execute commands via an applet containing an illegal cast operation, aka the ""Virtual Machine Verifier"" vulnerability.",1999-10-21T04:00:00.000,2018-10-12T21:29:33.483
CVE-1999-0951,Buffer overflow in OmniHTTPd CGI program imagemap.exe allows remote attackers to execute commands.,1999-10-22T04:00:00.000,2008-09-09T12:36:14.430
CVE-1999-1341,"Linux kernel before 2.3.18 or 2.2.13pre15, with SLIP and PPP options, allows local unprivileged users to forge IP packets via the TIOCSETD option on tty devices.",1999-10-22T04:00:00.000,2018-09-11T14:32:55.857
CVE-2000-0362,Buffer overflows in Linux cdwtools 093 and earlier allows local users to gain root privileges.,1999-10-22T04:00:00.000,2008-09-10T19:04:13.447
CVE-2000-0363,Linux cdwtools 093 and earlier allows local users to gain root privileges via the /tmp directory.,1999-10-22T04:00:00.000,2008-09-10T19:04:13.507
CVE-1999-0900,Buffer overflow in rpc.yppasswdd allows a local user to gain privileges via MD5 hash generation.,1999-10-23T04:00:00.000,2022-08-17T10:15:15.123
CVE-1999-0901,ypserv allows a local user to modify the GECOS and login shells of other users.,1999-10-23T04:00:00.000,2022-08-17T10:15:15.170
CVE-1999-0902,ypserv allows local administrators to modify password tables.,1999-10-23T04:00:00.000,2022-08-17T10:15:15.220
CVE-1999-0944,IBM WebSphere ikeyman tool uses weak encryption to store a password for a key database that is used for SSL connections.,1999-10-24T04:00:00.000,2022-08-17T10:15:15.763
CVE-1999-0883,Zeus web server allows remote attackers to read arbitrary files by specifying the file name in an option to the search engine.,1999-10-25T04:00:00.000,2018-05-03T01:29:03.957
CVE-1999-0884,The Zeus web server administrative interface uses weak encryption for its passwords.,1999-10-25T04:00:00.000,2018-05-03T01:29:04.053
CVE-1999-0881,Falcon web server allows remote attackers to read arbitrary files via a .. (dot dot) attack.,1999-10-26T04:00:00.000,2008-09-09T12:36:07.197
CVE-1999-0903,genfilt in the AIX Packet Filtering Module does not properly filter traffic to destination ports greater than 32767.,1999-10-26T04:00:00.000,2022-08-17T10:15:15.270
CVE-1999-1076,"Idle locking function in MacOS 9 allows local users to bypass the password protection of idled sessions by selecting the ""Log Out"" option and selecting a ""Cancel"" option in the dialog box for an application that attempts to verify that the user wants to log out, which returns the attacker into the locked session.",1999-10-26T04:00:00.000,2021-09-22T14:22:24.290
CVE-1999-1234,"LSA (LSASS.EXE) in Windows NT 4.0 allows remote attackers to cause a denial of service via a NULL policy handle in a call to (1) SamrOpenDomain, (2) SamrEnumDomainUsers, and (3) SamrQueryDomainInfo.",1999-10-26T04:00:00.000,2017-12-19T02:29:04.550
CVE-1999-0882,Falcon web server allows remote attackers to determine the absolute path of the web root via long file names.,1999-10-28T04:00:00.000,2022-08-17T08:15:16.467
CVE-1999-0915,URL Live! web server allows remote attackers to read arbitrary files via a .. (dot dot) attack.,1999-10-28T04:00:00.000,2008-09-09T12:36:09.853
CVE-1999-0950,Buffer overflow in WFTPD FTP server allows remote attackers to gain root access via	a series of MKD and CWD commands that create nested directories.,1999-10-28T04:00:00.000,2008-09-09T12:36:14.367
CVE-1999-1226,"Netscape Communicator 4.7 and earlier allows remote attackers to cause a denial of service, and possibly execute arbitrary commands, via a long certificate key.",1999-10-28T04:00:00.000,2017-10-10T01:29:04.577
CVE-1999-1532,"Netscape Messaging Server 3.54, 3.55, and 3.6 allows a remote attacker to cause a denial of service (memory exhaustion) via a series of long RCPT TO commands.",1999-10-29T04:00:00.000,2016-10-18T02:05:34.267
