Vuln ID,Summary,CVSS Severity,Link
CVE-2023-49125,"A vulnerability has been identified in Parasolid V35.0 (All versions < V35.0.263), Parasolid V35.1 (All versions < V35.1.252), Parasolid V36.0 (All versions < V36.0.198), Solid Edge (All versions < V223.0.11). The affected applications contain an out of bounds read past the end of an allocated structure while parsing specially crafted files containing XT format. This could allow an attacker to execute code in the context of the current process.","February 13, 2024; 4:15:46 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-49125
CVE-2023-48364,"A vulnerability has been identified in OpenPCS 7 V9.1 (All versions), SIMATIC BATCH V9.1 (All versions), SIMATIC PCS 7 V9.1 (All versions), SIMATIC Route Control V9.1 (All versions), SIMATIC WinCC Runtime Professional V18 (All versions), SIMATIC WinCC Runtime Professional V19 (All versions), SIMATIC WinCC V7.4 (All versions), SIMATIC WinCC V7.5 (All versions < V7.5 SP2 Update 15), SIMATIC WinCC V8.0 (All versions < V8.0 SP4). The implementation of the RPC (Remote Procedure call) communication protocol in the affected products do not properly handle certain malformed RPC messages. An attacker could use this vulnerability to cause a denial of service condition in the RPC server.","February 13, 2024; 4:15:45 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-48364
CVE-2023-48363,"A vulnerability has been identified in OpenPCS 7 V9.1 (All versions), SIMATIC BATCH V9.1 (All versions), SIMATIC PCS 7 V9.1 (All versions), SIMATIC Route Control V9.1 (All versions), SIMATIC WinCC Runtime Professional V18 (All versions), SIMATIC WinCC Runtime Professional V19 (All versions), SIMATIC WinCC V7.4 (All versions), SIMATIC WinCC V7.5 (All versions < V7.5 SP2 Update 15), SIMATIC WinCC V8.0 (All versions < V8.0 SP4). The implementation of the RPC (Remote Procedure call) 
communication protocol in the affected products do not 
properly handle certain unorganized RPC messages. An 
attacker could use this vulnerability to cause a denial of service 
condition in the RPC server.","February 13, 2024; 4:15:45 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-48363
CVE-2023-6815,Incorrect Privilege Assignment vulnerability in Mitsubishi Electric Corporation MELSEC iQ-R Series Safety CPU R08/16/32/120SFCPU all versions and MELSEC iQ-R Series SIL2 Process CPU R08/16/32/120PSFCPU all versions allows a remote authenticated attacker who has logged into the product as a non-administrator user to disclose the credentials (user ID and password) of a user with a lower access level than the attacker by sending a specially crafted packet.,"February 13, 2024; 2:15:46 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6815
CVE-2023-52431,The Plack::Middleware::XSRFBlock package before 0.0.19 for Perl allows attackers to bypass a CSRF protection mechanism via an empty form value and an empty cookie (if signed cookies are disabled).,"February 13, 2024; 12:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-52431
CVE-2023-50358,"An OS command injection vulnerability has been reported to affect several QNAP operating system versions. If exploited, the vulnerability could allow users to execute commands via a network.

We have already fixed the vulnerability in the following versions:
QTS 5.1.5.2645 build 20240116 and later
QTS 4.5.4.2627 build 20231225 and later
QTS 4.3.6.2665 build 20240131 and later
QTS 4.3.4.2675 build 20240131 and later
QTS 4.3.3.2644 build 20240131 and later
QTS 4.2.6 build 20240131 and later
QuTS hero h5.1.5.2647 build 20240118 and later
QuTS hero h4.5.4.2626 build 20231225 and later
QuTScloud c5.1.5.2651 and later","February 12, 2024; 10:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50358
CVE-2023-47218,"An OS command injection vulnerability has been reported to affect several QNAP operating system versions. If exploited, the vulnerability could allow users to execute commands via a network.

We have already fixed the vulnerability in the following versions:
QTS 5.1.5.2645 build 20240116 and later
QuTS hero h5.1.5.2647 build 20240118 and later
QuTScloud c5.1.5.2651 and later","February 12, 2024; 10:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47218
CVE-2023-52060,A Cross-Site Request Forgery (CSRF) in Gestsup v3.2.46 allows attackers to arbitrarily edit user profile information via a crafted request.,"February 12, 2024; 8:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-52060
CVE-2023-52059,A cross-site scripting (XSS) vulnerability in Gestsup v3.2.46 allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the Description text field.,"February 12, 2024; 8:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-52059
CVE-2023-49339,Ellucian Banner 9.17 allows Insecure Direct Object Reference (IDOR) via a modified bannerId to the /StudentSelfService/ssb/studentCard/retrieveData endpoint.,"February 12, 2024; 8:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-49339
CVE-2023-42374,An issue in mystenlabs Sui Blockchain before v.1.6.3 allow a remote attacker to execute arbitrary code and cause a denial of service via a crafted compressed script to the Sui node component.,"February 12, 2024; 8:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-42374
CVE-2023-52430,The caddy-security plugin 1.1.20 for Caddy allows reflected XSS via a GET request to a URL that contains an XSS payload and begins with either a /admin or /settings/mfa/delete/ substring.,"February 12, 2024; 6:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-52430
CVE-2023-28018,"HCL Connections is vulnerable to a denial of service, caused by improper validation on certain requests. Using a specially-crafted request an attacker could exploit this vulnerability to cause denial of service for affected users.","February 12, 2024; 6:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28018
CVE-2023-7233,"The GigPress WordPress plugin through 2.3.29 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Stored Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed (for example in multisite setup)","February 12, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-7233
CVE-2023-6591,"The Popup Box WordPress plugin before 20.9.0 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Cross-Site Scripting attacks even when unfiltered_html is disallowed","February 12, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6591
CVE-2023-6501,"The Splashscreen WordPress plugin through 0.20 does not have CSRF check in place when updating its settings, which could allow attackers to make a logged in admin change them via a CSRF attack","February 12, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6501
CVE-2023-6499,"The lasTunes WordPress plugin through 3.6.1 does not have CSRF check in some places, and is missing sanitisation as well as escaping, which could allow attackers to make logged in admin add Stored XSS payloads via a CSRF attack","February 12, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6499
CVE-2023-6294,"The Popup Builder WordPress plugin before 4.2.6 does not validate a parameter before making a request to it, which could allow users with the administrator role to perform SSRF attack in Multisite WordPress configurations.","February 12, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6294
CVE-2023-6082,"The chartjs WordPress plugin through 2023.2 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Stored Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed (for example in multisite setup).","February 12, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6082
CVE-2023-6081,"The chartjs WordPress plugin through 2023.2 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Stored Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed (for example in multisite setup).","February 12, 2024; 11:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6081
CVE-2023-6036,"The Web3 WordPress plugin before 3.0.0 is vulnerable to an authentication bypass due to incorrect authentication checking in the login flow in functions 'handle_auth_request' and 'hadle_login_request'. This makes it possible for non authenticated attackers to log in as any existing user on the site, such as an administrator, if they have access to the username.","February 12, 2024; 11:15:07 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6036
CVE-2023-6681,"A vulnerability was found in JWCrypto. This flaw allows an attacker to cause a denial of service (DoS) attack and possible password brute-force and dictionary attacks to be more resource-intensive. This issue can result in a large amount of computational consumption, causing a denial of service attack.","February 12, 2024; 9:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6681
CVE-2023-46615,Deserialization of Untrusted Data vulnerability in Kalli Dan. KD Coming Soon.This issue affects KD Coming Soon: from n/a through 1.7.,"February 12, 2024; 4:15:11 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-46615
CVE-2023-41708,"References to the ""app loader"" functionality could contain redirects to unexpected locations. Attackers could forge app references that bypass existing safeguards to inject malicious script code. Please deploy the provided updates and patch releases. References to apps are now controlled more strict to avoid relative references. No publicly available exploits are known.","February 12, 2024; 4:15:11 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-41708
CVE-2023-41707,"Processing of user-defined mail search expressions is not limited. Availability of OX App Suite could be reduced due to high processing load. Please deploy the provided updates and patch releases. Processing time of mail search expressions now gets monitored, and the related request is terminated if a resource threshold is reached.
 No publicly available exploits are known.","February 12, 2024; 4:15:11 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-41707
CVE-2023-41706,"Processing time of drive search expressions now gets monitored, and the related request is terminated if a resource threshold is reached. Availability of OX App Suite could be reduced due to high processing load. Please deploy the provided updates and patch releases. Processing of user-defined drive search expressions is not limited No publicly available exploits are known.","February 12, 2024; 4:15:11 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-41706
CVE-2023-41705,"Processing of user-defined DAV user-agent strings is not limited. Availability of OX App Suite could be reduced due to high processing load. Please deploy the provided updates and patch releases. Processing time of DAV user-agents now gets monitored, and the related request is terminated if a resource threshold is reached. No publicly available exploits are known.","February 12, 2024; 4:15:10 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-41705
CVE-2023-41704,Processing of CID references at E-Mail can be abused to inject malicious script code that passes the sanitization engine. Malicious script code could be injected to a users sessions when interacting with E-Mails. Please deploy the provided updates and patch releases. CID handing has been improved and resulting content is checked for malicious content. No publicly available exploits are known.,"February 12, 2024; 4:15:10 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-41704
CVE-2023-41703,User ID references at mentions in document comments were not correctly sanitized. Script code could be injected to a users session when working with a malicious document. Please deploy the provided updates and patch releases. User-defined content like comments and mentions are now filtered to avoid potentially malicious content. No publicly available exploits are known.,"February 12, 2024; 4:15:10 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-41703
CVE-2023-51403,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Nicdark Restaurant Reservations allows Stored XSS.This issue affects Restaurant Reservations: from n/a through 1.8.,"February 12, 2024; 2:15:10 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51403
